Id,Weekly_Sales
6_16_2012-11-23,7962.686816666669
6_16_2012-11-30,5570.712410416669
6_16_2012-12-07,4539.712670833336
6_16_2012-12-14,5002.241701249997
6_16_2012-12-21,5813.8449614583305
6_16_2012-12-28,5559.045250416665
6_16_2013-01-04,6652.027921011901
6_16_2013-01-11,6750.558492083331
6_16_2013-01-18,8603.181586071425
6_16_2013-01-25,12005.494030000005
6_16_2013-02-01,14236.216034166664
6_16_2013-02-08,14918.379243095236
6_16_2013-02-15,17902.344149047625
6_16_2013-02-22,23236.16152654762
6_16_2013-03-01,33749.75502363095
6_16_2013-03-08,38980.8741628869
6_16_2013-03-15,46429.50475882939
6_16_2013-03-22,43959.11526174605
6_16_2013-03-29,52745.23417180558
6_16_2013-04-05,59486.14632470241
6_16_2013-04-12,51452.84918692464
6_16_2013-04-19,50176.92432742063
6_16_2013-04-26,49753.1976746131
6_16_2013-05-03,48477.36981761904
6_16_2013-05-10,40628.45627208335
6_16_2013-05-17,42330.42514660712
6_16_2013-05-24,47806.14943940478
6_16_2013-05-31,50617.524564255946
6_16_2013-06-07,43851.90688517856
6_16_2013-06-14,43620.80126007936
6_16_2013-06-21,42582.29088290944
6_16_2013-06-28,43680.16299555556
6_16_2013-07-05,43184.28170362105
6_16_2013-07-12,34278.80452708333
6_16_2013-07-19,34635.81748459687
6_16_2013-07-26,30383.133867232144
6_17_2012-11-02,15026.124360416658
6_17_2012-11-09,15443.925785694435
6_17_2012-11-16,16802.77085152777
6_17_2012-11-23,22957.40300805556
6_17_2012-11-30,19593.51951958333
6_17_2012-12-07,20883.86581145833
6_17_2012-12-14,23854.589954761886
6_17_2012-12-21,30015.29493386902
6_17_2012-12-28,17758.454063928577
6_17_2013-01-04,14095.008153154768
6_17_2013-01-11,14546.657885833336
6_17_2013-01-18,13966.189159999987
6_17_2013-01-25,13353.198049226186
6_17_2013-02-01,17199.700417628963
6_17_2013-02-08,17143.251067738114
6_17_2013-02-15,17040.075993452378
6_17_2013-02-22,17943.384423273812
6_17_2013-03-01,18005.264327390883
6_17_2013-03-08,18160.763374880957
6_17_2013-03-15,18598.186967321424
6_17_2013-03-22,15931.682918015871
6_17_2013-03-29,15729.704142142873
6_17_2013-04-05,15273.01310345238
6_17_2013-04-12,14090.631436349198
6_17_2013-04-19,14357.307910064937
6_17_2013-04-26,13773.120185198408
6_17_2013-05-03,16165.517621636913
6_17_2013-05-10,15747.610024166672
6_17_2013-05-17,14681.796294047617
6_17_2013-05-24,15053.389054702386
6_17_2013-05-31,15639.900804523815
6_17_2013-06-07,15311.295473284634
6_17_2013-06-14,16011.589784702384
6_17_2013-06-21,15632.640960476192
6_17_2013-06-28,16858.052622916657
6_17_2013-07-05,17136.6451710119
6_17_2013-07-12,14989.458347559525
6_17_2013-07-19,14980.121276025433
6_17_2013-07-26,15638.98968622024
6_18_2012-11-02,19807.380074255943
6_18_2012-11-09,16926.009857380966
6_18_2012-11-16,23464.40109964286
6_18_2012-11-23,46964.58628702385
6_18_2012-11-30,67570.79153160716
6_18_2012-12-07,67301.28712619058
6_18_2012-12-14,55222.0718039286
6_18_2012-12-21,42586.25530083333
6_18_2012-12-28,35518.79500249997
6_18_2013-01-04,8314.228995833339
6_18_2013-01-11,1417.577480535715
6_18_2013-01-18,1710.1381452976184
6_18_2013-01-25,2770.8326978571445
6_18_2013-02-01,4732.817008318903
6_18_2013-02-08,12854.962003730152
6_18_2013-02-15,13740.648589384919
6_18_2013-02-22,1282.725338928571
6_18_2013-03-01,863.0191539682542
6_18_2013-03-08,1226.3809477678578
6_18_2013-03-15,2408.3672078372997
6_18_2013-03-22,4140.60343110119
6_18_2013-03-29,7376.398149583332
6_18_2013-04-05,11280.619185849562
6_18_2013-04-12,5424.055797619049
6_18_2013-04-19,6582.866283244046
6_18_2013-04-26,4403.813563541666
6_18_2013-05-03,49.315670029761904
6_18_2013-05-10,23.614554375000008
6_18_2013-05-17,3.632436666666667
6_18_2013-06-07,0.2695945833333334
6_19_2012-11-02,2950.103564464286
6_19_2012-11-09,3004.137898750001
6_19_2012-11-16,3197.8020912500015
6_19_2012-11-23,2943.973621666668
6_19_2012-11-30,3325.230165000003
6_19_2012-12-07,3199.818898392857
6_19_2012-12-14,3292.7048791666675
6_19_2012-12-21,3189.2071847619045
6_19_2012-12-28,2076.538343095238
6_19_2013-01-04,2363.995245119049
6_19_2013-01-11,2346.041818869048
6_19_2013-01-18,2506.5214599999986
6_19_2013-01-25,2567.5859670833343
6_19_2013-02-01,2984.3362795932517
6_19_2013-02-08,3069.8063819642844
6_19_2013-02-15,3019.628493750001
6_19_2013-02-22,2824.359907202381
6_19_2013-03-01,2752.8885467361106
6_19_2013-03-08,2925.703036279763
6_19_2013-03-15,3355.4013025396825
6_19_2013-03-22,2917.216267420635
6_19_2013-03-29,3285.185561875001
6_19_2013-04-05,2425.490121636905
6_19_2013-04-12,2494.837045297618
6_19_2013-04-19,2563.277836666666
6_19_2013-04-26,2703.522605416667
6_19_2013-05-03,2701.002347440475
6_19_2013-05-10,2894.4607620238094
6_19_2013-05-17,2661.036104513888
6_19_2013-05-24,2786.336554761904
6_19_2013-05-31,2791.0313619047606
6_19_2013-06-07,2722.4894832341265
6_19_2013-06-14,2591.70894232143
6_19_2013-06-21,2825.289063955628
6_19_2013-06-28,2706.159598452379
6_19_2013-07-05,2449.804441220239
6_19_2013-07-12,2032.3376271663064
6_19_2013-07-19,1676.835782291666
6_19_2013-07-26,1831.6154414010996
6_20_2012-11-02,7033.654512738093
6_20_2012-11-09,7272.978036904757
6_20_2012-11-16,8342.351937916665
6_20_2012-11-23,12264.738803035718
6_20_2012-11-30,8881.229122142857
6_20_2012-12-07,7404.565834166667
6_20_2012-12-14,8404.953776190472
6_20_2012-12-21,10522.805515654749
6_20_2012-12-28,8139.183498749996
6_20_2013-01-04,7019.114051666662
6_20_2013-01-11,6871.969181547618
6_20_2013-01-18,6786.595304523808
6_20_2013-01-25,6789.954422023806
6_20_2013-02-01,8325.295534355162
6_20_2013-02-08,8708.167611448418
6_20_2013-02-15,8891.736382202376
6_20_2013-02-22,8615.965640605156
6_20_2013-03-01,9395.831722916666
6_20_2013-03-08,9645.023235456343
6_20_2013-03-15,11122.560020158731
6_20_2013-03-22,9553.595033928565
6_20_2013-03-29,9963.09879041667
6_20_2013-04-05,9775.826385833327
6_20_2013-04-12,8711.805045406745
6_20_2013-04-19,9350.54677759921
6_20_2013-04-26,9345.061391765872
6_20_2013-05-03,10100.390754107148
6_20_2013-05-10,9503.499555000004
6_20_2013-05-17,10152.927223591274
6_20_2013-05-24,11849.571572460327
6_20_2013-05-31,12747.16874167749
6_20_2013-06-07,12442.680122678577
6_20_2013-06-14,11157.324920535715
6_20_2013-06-21,11553.793745109131
6_20_2013-06-28,12173.691342430557
6_20_2013-07-05,12773.786407470234
6_20_2013-07-12,10913.544227440476
6_20_2013-07-19,10827.581388908733
6_20_2013-07-26,10886.421104484123
6_21_2012-11-02,8591.16542684524
6_21_2012-11-09,9521.415796250003
6_21_2012-11-16,9235.242388511913
6_21_2012-11-23,11777.601413869053
6_21_2012-11-30,11000.38698886905
6_21_2012-12-07,11486.908815833332
6_21_2012-12-14,13830.690845833322
6_21_2012-12-21,16997.55385279761
6_21_2012-12-28,8398.506684999997
6_21_2013-01-04,7533.532362380952
6_21_2013-01-11,7355.78870357143
6_21_2013-01-18,7741.59048946429
6_21_2013-01-25,7621.724168541668
6_21_2013-02-01,8710.670810416668
6_21_2013-02-08,9047.50927234127
6_21_2013-02-15,9033.776913214291
6_21_2013-02-22,9022.624509821431
6_21_2013-03-01,9747.05807053571
6_21_2013-03-08,9762.497815119037
6_21_2013-03-15,10512.86662670635
6_21_2013-03-22,8982.58761814484
6_21_2013-03-29,9034.894535654756
6_21_2013-04-05,9643.346282678565
6_21_2013-04-12,9292.521525476188
6_21_2013-04-19,8910.021084523809
6_21_2013-04-26,9469.383854702377
6_21_2013-05-03,9525.396132619047
6_21_2013-05-10,8745.703700089285
6_21_2013-05-17,8666.70078170635
6_21_2013-05-24,9484.435798809523
6_21_2013-05-31,9764.1851825
6_21_2013-06-07,10291.588256041665
6_21_2013-06-14,10425.231114851187
6_21_2013-06-21,10080.821604761915
6_21_2013-06-28,9470.316510178582
6_21_2013-07-05,10982.237065238092
6_21_2013-07-12,10346.339486964285
6_21_2013-07-19,9731.171729315476
6_21_2013-07-26,9646.707016875003
6_22_2012-11-02,20273.859427500007
6_22_2012-11-09,19589.085743869044
6_22_2012-11-16,19274.45153392856
6_22_2012-11-23,35661.475436547626
6_22_2012-11-30,26290.38479101192
6_22_2012-12-07,25778.20049236112
6_22_2012-12-14,29063.684444027782
6_22_2012-12-21,39567.488068571445
6_22_2012-12-28,21421.712847500006
6_22_2013-01-04,17759.66654645832
6_22_2013-01-11,17806.76240005954
6_22_2013-01-18,16091.22372255953
6_22_2013-01-25,15438.824278333323
6_22_2013-02-01,20817.65866609128
6_22_2013-02-08,20937.8050669742
6_22_2013-02-15,20332.442609553567
6_22_2013-02-22,20246.617964464287
6_22_2013-03-01,19292.458531934524
6_22_2013-03-08,19750.50550886906
6_22_2013-03-15,20101.299652083348
6_22_2013-03-22,17596.520344880955
6_22_2013-03-29,16769.21308666668
6_22_2013-04-05,17407.311993958327
6_22_2013-04-12,15228.220702589291
6_22_2013-04-19,16638.05614803572
6_22_2013-04-26,15546.732927321424
6_22_2013-05-03,16790.240816865076
6_22_2013-05-10,16648.971666130943
6_22_2013-05-17,15988.166038720236
6_22_2013-05-24,18353.932708958335
6_22_2013-05-31,18265.06900981151
6_22_2013-06-07,17569.02200897818
6_22_2013-06-14,16021.731859166666
6_22_2013-06-21,16340.79808074406
6_22_2013-06-28,17280.53087104166
6_22_2013-07-05,20087.158353184528
6_22_2013-07-12,18719.2817289881
6_22_2013-07-19,18395.074628809532
6_22_2013-07-26,17667.05043779761
6_23_2012-11-02,32757.727678005962
6_23_2012-11-09,30711.26799125001
6_23_2012-11-16,29311.46081630953
6_23_2012-11-23,42411.25869416668
6_23_2012-11-30,36793.00504541665
6_23_2012-12-07,47717.79680321428
6_23_2012-12-14,54767.875387500004
6_23_2012-12-21,80458.56812208326
6_23_2012-12-28,27936.684412023802
6_23_2013-01-04,19906.798703571432
6_23_2013-01-11,22254.211095833347
6_23_2013-01-18,20282.85714357144
6_23_2013-01-25,19893.95072583333
6_23_2013-02-01,28356.348965178568
6_23_2013-02-08,27554.743296825414
6_23_2013-02-15,26866.854400059518
6_23_2013-02-22,25352.60802092262
6_23_2013-03-01,26177.460899999976
6_23_2013-03-08,26334.981179265866
6_23_2013-03-15,30716.02043556549
6_23_2013-03-22,27275.2264507738
6_23_2013-03-29,28275.9650699405
6_23_2013-04-05,31843.283332916646
6_23_2013-04-12,30181.475964675337
6_23_2013-04-19,29197.993190535726
6_23_2013-04-26,29063.43112026786
6_23_2013-05-03,29827.385173809518
6_23_2013-05-10,30046.298649285713
6_23_2013-05-17,30162.528671964308
6_23_2013-05-24,34475.87972815477
6_23_2013-05-31,37409.38997283731
6_23_2013-06-07,37836.01734007936
6_23_2013-06-14,39094.1517698115
6_23_2013-06-21,39090.38354848216
6_23_2013-06-28,35405.25820933533
6_23_2013-07-05,36338.33228988093
6_23_2013-07-12,30003.78940572421
6_23_2013-07-19,29301.722000000016
6_23_2013-07-26,28692.081277559544
6_24_2012-11-02,8196.727014999999
6_24_2012-11-09,8167.119140714285
6_24_2012-11-16,7748.996384702378
6_24_2012-11-23,14468.072101666676
6_24_2012-11-30,12247.292059166668
6_24_2012-12-07,14841.868147499992
6_24_2012-12-14,15516.57072666665
6_24_2012-12-21,16062.893502499996
6_24_2012-12-28,4508.883415416663
6_24_2013-01-04,3719.6627691666686
6_24_2013-01-11,4070.8983164285714
6_24_2013-01-18,3600.0165107142875
6_24_2013-01-25,3721.5443570833313
6_24_2013-02-01,6955.504000714288
6_24_2013-02-08,6665.305468065476
6_24_2013-02-15,6239.34627684524
6_24_2013-02-22,5838.1693279166675
6_24_2013-03-01,6550.578647678567
6_24_2013-03-08,6255.099019107141
6_24_2013-03-15,7485.881932886906
6_24_2013-03-22,5981.73956530754
6_24_2013-03-29,6358.670426934521
6_24_2013-04-05,7330.900635664681
6_24_2013-04-12,6250.87883613095
6_24_2013-04-19,6183.898689732141
6_24_2013-04-26,5532.307105059525
6_24_2013-05-03,5316.48935544643
6_24_2013-05-10,4933.2674982738135
6_24_2013-05-17,5046.324880694441
6_24_2013-05-24,5317.153831785716
6_24_2013-05-31,5841.143076755952
6_24_2013-06-07,5910.160002797617
6_24_2013-06-14,5471.634772172621
6_24_2013-06-21,5546.683950773808
6_24_2013-06-28,5354.429275059518
6_24_2013-07-05,6152.499936279761
6_24_2013-07-12,5440.9874522321425
6_24_2013-07-19,5607.793259603175
6_24_2013-07-26,6656.897514234306
6_25_2012-11-02,12496.30694714286
6_25_2012-11-09,12318.581627499992
6_25_2012-11-16,12136.783335833317
6_25_2012-11-23,13583.55085708332
6_25_2012-11-30,13299.027638035703
6_25_2012-12-07,15411.498337499987
6_25_2012-12-14,17090.87010375
6_25_2012-12-21,21822.45572624999
6_25_2012-12-28,10931.463212083334
6_25_2013-01-04,8212.946222261897
6_25_2013-01-11,8499.430837738088
6_25_2013-01-18,8315.50334583333
6_25_2013-01-25,8165.586940119043
6_25_2013-02-01,11705.379719404758
6_25_2013-02-08,12686.806925892859
6_25_2013-02-15,13169.905575505954
6_25_2013-02-22,13139.445439642865
6_25_2013-03-01,12684.985454523816
6_25_2013-03-08,14178.095458095237
6_25_2013-03-15,18311.26291818453
6_25_2013-03-22,15599.141717142864
6_25_2013-03-29,16879.065602738116
6_25_2013-04-05,18628.633207321436
6_25_2013-04-12,16593.184537043664
6_25_2013-04-19,16321.157509136909
6_25_2013-04-26,15305.659263988098
6_25_2013-05-03,16885.388534404767
6_25_2013-05-10,15794.327851369046
6_25_2013-05-17,15230.88936357143
6_25_2013-05-24,16271.543316448413
6_25_2013-05-31,18003.15680440476
6_25_2013-06-07,17697.408331279767
6_25_2013-06-14,16315.835494781742
6_25_2013-06-21,15649.391696458328
6_25_2013-06-28,15824.161429583346
6_25_2013-07-05,14852.297342142854
6_25_2013-07-12,12757.000892698416
6_25_2013-07-19,13320.528285565473
6_25_2013-07-26,13538.151170654763
6_26_2012-11-02,11962.44172130953
6_26_2012-11-09,11127.036934166668
6_26_2012-11-16,10326.728310416676
6_26_2012-11-23,14920.168786607148
6_26_2012-11-30,12944.134052261907
6_26_2012-12-07,14815.62387571429
6_26_2012-12-14,15445.82647500002
6_26_2012-12-21,17991.738863333336
6_26_2012-12-28,6320.300892916673
6_26_2013-01-04,4478.474957976188
6_26_2013-01-11,5532.4208241666665
6_26_2013-01-18,5963.347456666669
6_26_2013-01-25,6985.851645059524
6_26_2013-02-01,9165.121478392859
6_26_2013-02-08,10273.71461473214
6_26_2013-02-15,9752.07804050595
6_26_2013-02-22,9592.286129970238
6_26_2013-03-01,10362.834557767854
6_26_2013-03-08,9891.2502989881
6_26_2013-03-15,10375.761989305556
6_26_2013-03-22,8985.118284365084
6_26_2013-03-29,9507.084447281743
6_26_2013-04-05,11703.456457529766
6_26_2013-04-12,9596.70559673611
6_26_2013-04-19,9507.797918422624
6_26_2013-04-26,8633.038776785712
6_26_2013-05-03,8363.538404553572
6_26_2013-05-10,7829.629954999998
6_26_2013-05-17,8323.878285138884
6_26_2013-05-24,8869.911408035712
6_26_2013-05-31,8880.649572738093
6_26_2013-06-07,8568.257954682544
6_26_2013-06-14,8481.272875416666
6_26_2013-06-21,7775.75200247024
6_26_2013-06-28,7307.842562648808
6_26_2013-07-05,7641.761934880952
6_26_2013-07-12,6743.310744702379
6_26_2013-07-19,7085.756707440475
6_26_2013-07-26,7319.67468847222
6_27_2012-11-02,2272.1475661904747
6_27_2012-11-09,2415.7915404166683
6_27_2012-11-16,2660.1115512500005
6_27_2012-11-23,3411.8878258333334
6_27_2012-11-30,3475.074616160715
6_27_2012-12-07,4489.915267380956
6_27_2012-12-14,5160.971425416664
6_27_2012-12-21,6509.220746666662
6_27_2012-12-28,2877.3502929166675
6_27_2013-01-04,1948.1638471428569
6_27_2013-01-11,2090.608041785716
6_27_2013-01-18,1840.818171517856
6_27_2013-01-25,1767.4848929761895
6_27_2013-02-01,2591.345916696429
6_27_2013-02-08,2265.060690595241
6_27_2013-02-15,2227.1401920238104
6_27_2013-02-22,1934.30910434066
6_27_2013-03-01,1786.2268926190472
6_27_2013-03-08,1695.3810579166666
6_27_2013-03-15,1756.8326839880947
6_27_2013-03-22,1477.2470647023808
6_27_2013-03-29,1510.8571554166667
6_27_2013-04-05,1402.7542314583327
6_27_2013-04-12,1329.3015655357126
6_27_2013-04-19,1347.572014146825
6_27_2013-04-26,1277.4718059226186
6_27_2013-05-03,1323.3804129761907
6_27_2013-05-10,1263.3764820833326
6_27_2013-05-17,1154.7734554761903
6_27_2013-05-24,1323.264753928572
6_27_2013-05-31,1317.6488759226186
6_27_2013-06-07,1411.7948760119048
6_27_2013-06-14,1199.9893735119047
6_27_2013-06-21,1163.3129832936515
6_27_2013-06-28,1272.3874722619048
6_27_2013-07-05,1394.155095466271
6_27_2013-07-12,1233.644285267858
6_27_2013-07-19,1250.708542400794
6_27_2013-07-26,1381.5350160119046
6_28_2012-11-02,914.1991575000002
6_28_2012-11-09,802.5286836309525
6_28_2012-11-16,866.0944197619053
6_28_2012-11-23,802.0061858928578
6_28_2012-11-30,888.2211090476195
6_28_2012-12-07,1056.634650952381
6_28_2012-12-14,1079.4635742857135
6_28_2012-12-21,1126.2403878571427
6_28_2012-12-28,841.2156977976189
6_28_2013-01-04,673.1473641666665
6_28_2013-01-11,752.3190932738098
6_28_2013-01-18,707.6628616071431
6_28_2013-01-25,674.1451487500005
6_28_2013-02-01,864.7513706060604
6_28_2013-02-08,767.1130677182539
6_28_2013-02-15,796.3936885119048
6_28_2013-02-22,696.367346458333
6_28_2013-03-01,715.6865187500002
6_28_2013-03-08,653.9393188690478
6_28_2013-03-15,604.8238716865085
6_28_2013-03-22,671.2444722420638
6_28_2013-03-29,599.933539583333
6_28_2013-04-05,661.097879136905
6_28_2013-04-12,523.9059382738095
6_28_2013-04-19,551.2393115476192
6_28_2013-04-26,567.9997283928569
6_28_2013-05-03,561.5981758730159
6_28_2013-05-10,482.5178625
6_28_2013-05-17,503.9155339583332
6_28_2013-05-24,486.2098992559527
6_28_2013-05-31,476.4038633324315
6_28_2013-06-07,398.3900430753969
6_28_2013-06-14,360.43519745761205
6_28_2013-06-21,361.59088656746053
6_28_2013-06-28,306.61628055555536
6_28_2013-07-05,315.5909023809525
6_28_2013-07-12,434.4615371428573
6_28_2013-07-19,286.98215035714264
6_28_2013-07-26,309.2301604166667
6_29_2012-11-02,7124.893803690473
6_29_2012-11-09,7028.532967499999
6_29_2012-11-16,7271.311767500003
6_29_2012-11-23,9265.15898125
6_29_2012-11-30,8515.439726607137
6_29_2012-12-07,10338.808872261905
6_29_2012-12-14,12731.68149315477
6_29_2012-12-21,18923.752860833345
6_29_2012-12-28,8673.548543630957
6_29_2013-01-04,5782.625903928573
6_29_2013-01-11,5627.2996136904785
6_29_2013-01-18,5945.826577738094
6_29_2013-01-25,5875.062047142853
6_29_2013-02-01,8590.19460944444
6_29_2013-02-08,8093.181752232134
6_29_2013-02-15,8902.464173363098
6_29_2013-02-22,6731.077358779763
6_29_2013-03-01,6735.199818869043
6_29_2013-03-08,6352.160813333334
6_29_2013-03-15,6321.956392261908
6_29_2013-03-22,5685.793247857144
6_29_2013-03-29,5492.795087202385
6_29_2013-04-05,6013.310871011903
6_29_2013-04-12,5972.927334761902
6_29_2013-04-19,6669.386193660714
6_29_2013-04-26,6064.526032589285
6_29_2013-05-03,6644.714413035713
6_29_2013-05-10,6569.715598859128
6_29_2013-05-17,5893.92454452381
6_29_2013-05-24,6198.777976875001
6_29_2013-05-31,6375.456729583334
6_29_2013-06-07,7005.23145889881
6_29_2013-06-14,7006.643236547619
6_29_2013-06-21,6907.178713809524
6_29_2013-06-28,6775.00585630953
6_29_2013-07-05,6870.594682261905
6_29_2013-07-12,6435.648441636904
6_29_2013-07-19,6313.851017291667
6_29_2013-07-26,6404.300936210319
6_30_2012-11-02,4467.537717083333
6_30_2012-11-09,4343.171292648806
6_30_2012-11-16,4443.625825803571
6_30_2012-11-23,4764.101743541668
6_30_2012-11-30,4231.307111160713
6_30_2012-12-07,4285.997137797619
6_30_2012-12-14,4413.222234464287
6_30_2012-12-21,5692.9395801785695
6_30_2012-12-28,4374.227086190475
6_30_2013-01-04,3680.3011276190505
6_30_2013-01-11,3393.1936250000003
6_30_2013-01-18,3437.6605395238084
6_30_2013-01-25,4106.925470833335
6_30_2013-02-01,5575.6727865476205
6_30_2013-02-08,5349.244038273811
6_30_2013-02-15,5409.696678373019
6_30_2013-02-22,5000.240272301588
6_30_2013-03-01,4816.836812976192
6_30_2013-03-08,4705.608513363097
6_30_2013-03-15,5340.039131964286
6_30_2013-03-22,5544.0630399404745
6_30_2013-03-29,5458.240374702378
6_30_2013-04-05,5786.538753452382
6_30_2013-04-12,5220.2545025595255
6_30_2013-04-19,5564.392833253967
6_30_2013-04-26,5751.247003273809
6_30_2013-05-03,5659.286992857143
6_30_2013-05-10,5287.402662321424
6_30_2013-05-17,5283.739692539683
6_30_2013-05-24,5524.033107261908
6_30_2013-05-31,5494.942317678574
6_30_2013-06-07,5790.221399523813
6_30_2013-06-14,5970.820174484127
6_30_2013-06-21,5475.115373968254
6_30_2013-06-28,5508.890920178573
6_30_2013-07-05,5223.063775957793
6_30_2013-07-12,5216.144507142853
6_30_2013-07-19,5238.939132480158
6_30_2013-07-26,5490.524514771824
6_31_2012-11-02,3260.29627702381
6_31_2012-11-09,2961.798417023809
6_31_2012-11-16,3339.7349267857144
6_31_2012-11-23,4025.549726666666
6_31_2012-11-30,4136.538695833332
6_31_2012-12-07,5766.267128869049
6_31_2012-12-14,6293.433180416664
6_31_2012-12-21,8351.50379119047
6_31_2012-12-28,2988.418488690477
6_31_2013-01-04,2265.8994658333336
6_31_2013-01-11,2504.3312624999994
6_31_2013-01-18,2196.9712911904776
6_31_2013-01-25,1949.6611178571432
6_31_2013-02-01,2606.429530744047
6_31_2013-02-08,2515.009777440478
